9
1764
324
144
9
4
1
0
0
0
0
0
0
0
0
0
126
54
36
9
6
3
2
2
2
2
2
2
2
0
0
72
18
12
12
12
12
8
8
8
6
6
6
3
0
18
8
8
8
6
6
4
4
4
4
3
0
0
6
2
2
2
1
1
0
0
0
0
0
0
2
2
1
1
1
0
0
0
0
0
0
2
2
1
1
0
0
0
0
0
0
2
2
1
0
0
0
0
0
0
2
1
1
0
0
0
0
0
2
1
1
1
0
0
0
2
1
0
0
0
0
2
1
0
0
0
2
1
0
0
2
1
0
2
0
2
